% time(s)	cellId	bwpId	IMSI	RNTI	frame	sframe	slot	symStart	numSym	harqId	ndi	rv	mcs	tbSize
0.109562	7	0	0	1	10	9	11	1	12	14	1	0	0	39
0.109625	1	0	0	2	10	9	12	1	12	11	1	0	28	1454
0.109625	7	0	0	1	10	9	12	1	12	13	1	0	0	39
0.109687	1	0	0	2	10	9	13	1	12	12	1	0	28	1454
0.109687	7	0	0	1	10	9	13	1	12	12	1	0	0	39
0.10975	1	1	0	1	11	0	1	1	12	12	1	0	12	1605
0.10975	4	1	0	1	11	0	1	1	12	13	1	0	28	5990
0.10975	1	0	0	2	10	9	14	1	12	15	1	0	28	1454
0.10975	7	0	0	1	10	9	14	1	12	11	1	0	0	39
0.109812	1	0	0	2	10	9	15	1	12	14	1	0	28	1454
0.109812	7	0	0	1	10	9	15	1	12	15	1	0	0	39
0.109875	1	0	0	2	11	0	0	1	12	13	1	0	28	1454
0.109875	7	0	0	1	11	0	0	1	12	14	1	0	0	39
0.109937	1	0	0	2	11	0	1	1	12	11	1	0	28	1454
0.109937	4	0	0	2	11	0	1	1	12	14	1	0	0	39
0.109937	7	0	0	1	11	0	1	1	12	13	1	0	0	39
0.11	1	1	0	1	11	0	2	1	12	11	1	0	12	1605
0.11	4	1	0	1	11	0	2	1	12	12	1	0	28	5990
0.11	1	0	0	2	11	0	2	1	12	12	1	0	28	1454
0.11	4	0	0	2	11	0	2	1	11	15	1	0	0	35
0.11	7	0	0	1	11	0	2	1	12	12	1	0	0	39
0.110062	1	0	0	2	11	0	3	1	12	15	1	0	28	1454
0.110062	4	0	0	2	11	0	3	1	12	12	1	0	0	39
0.110062	7	0	0	1	11	0	3	1	12	11	1	0	0	39
0.110125	1	0	0	2	11	0	4	1	12	14	1	0	28	1454
0.110125	7	0	0	1	11	0	4	1	12	15	1	0	0	39
0.110187	1	0	0	2	11	0	5	1	12	13	1	0	28	1454
0.110187	7	0	0	1	11	0	5	1	11	14	1	0	0	35
0.11025	1	1	0	1	11	0	3	1	12	15	1	0	12	1605
0.11025	4	1	0	1	11	0	3	1	12	15	1	0	28	5990
0.11025	1	0	0	2	11	0	6	1	12	11	1	0	28	1454
0.11025	7	0	0	1	11	0	6	1	12	13	1	0	0	39
0.110312	1	0	0	2	11	0	7	1	12	12	1	0	28	1454
0.110312	7	0	0	1	11	0	7	1	12	12	1	0	0	39
0.110375	1	0	0	2	11	0	8	1	12	15	1	0	28	1454
0.110375	7	0	0	1	11	0	8	1	12	10	1	0	0	39
0.110437	1	0	0	2	11	0	9	1	12	14	1	0	28	1454
0.110437	7	0	0	1	11	0	9	1	12	15	1	0	0	39
0.1105	1	1	0	1	11	1	0	1	12	14	1	0	12	1605
0.1105	4	1	0	1	11	1	0	1	12	11	1	0	28	5990
0.1105	1	0	0	2	11	0	10	1	12	13	1	0	28	1454
0.1105	4	0	0	2	11	0	10	1	12	13	1	0	0	39
0.1105	7	0	0	1	11	0	10	1	12	14	1	0	0	39
0.110562	1	0	0	2	11	0	11	1	12	11	1	0	28	1454
0.110562	7	0	0	1	11	0	11	1	12	13	1	0	0	39
0.110625	1	0	0	2	11	0	12	1	12	12	1	0	28	1454
0.110625	7	0	0	1	11	0	12	1	12	12	1	0	0	39
0.110687	1	0	0	2	11	0	13	1	12	15	1	0	28	1454
0.110687	7	0	0	1	11	0	13	1	12	11	1	0	0	39
0.11075	1	1	0	1	11	1	1	1	12	13	1	0	12	1605
0.11075	4	1	0	1	11	1	1	1	12	14	1	0	28	5990
0.11075	1	0	0	2	11	0	14	1	12	14	1	0	28	1454
0.11075	4	0	0	2	11	0	14	1	12	11	1	0	0	39
0.11075	7	0	0	1	11	0	14	1	12	15	1	0	0	39
0.110812	1	0	0	2	11	0	15	1	11	13	1	0	28	1332
0.110812	7	0	0	1	11	0	15	1	12	14	1	0	0	39
0.110875	1	0	0	2	11	1	0	1	12	11	1	0	28	1454
0.110875	7	0	0	1	11	1	0	1	12	13	1	0	0	39
0.110937	1	0	0	2	11	1	1	1	12	12	1	0	28	1454
0.110937	7	0	0	1	11	1	1	1	12	12	1	0	0	39
0.111	1	1	0	1	11	1	2	1	12	12	1	0	12	1605
0.111	4	1	0	1	11	1	2	1	12	13	1	0	28	5990
0.111	1	0	0	2	11	1	2	1	12	15	1	0	28	1454
0.111	7	0	0	1	11	1	2	1	12	11	1	0	0	39
0.111062	1	0	0	2	11	1	3	1	12	14	1	0	28	1454
0.111062	7	0	0	1	11	1	3	1	12	15	1	0	0	39
0.111125	1	0	0	2	11	1	4	1	12	13	1	0	28	1454
0.111125	4	0	0	2	11	1	4	1	12	13	1	0	0	39
0.111125	7	0	0	1	11	1	4	1	12	14	1	0	0	39
0.111187	1	0	0	2	11	1	5	1	12	11	1	0	28	1454
0.111187	4	0	0	2	11	1	5	1	12	14	1	0	16	630
0.111187	7	0	0	1	11	1	5	1	12	13	1	0	6	155
0.11125	1	1	0	1	11	1	3	1	12	11	1	0	12	1605
0.11125	4	1	0	1	11	1	3	1	12	12	1	0	28	5990
0.11125	1	0	0	2	11	1	6	1	12	12	1	0	28	1454
0.11125	4	0	0	2	11	1	6	1	12	15	1	0	0	39
0.11125	7	0	0	1	11	1	6	1	12	12	1	0	0	39
0.111312	1	0	0	2	11	1	7	1	12	15	1	0	28	1454
0.111312	4	0	0	2	11	1	7	1	12	12	1	0	0	39
0.111312	7	0	0	1	11	1	7	1	12	11	1	0	0	39
0.111375	1	0	0	2	11	1	8	1	12	14	1	0	28	1454
0.111375	7	0	0	1	11	1	8	1	12	15	1	0	0	39
0.111437	1	0	0	2	11	1	9	1	12	13	1	0	28	1454
0.111437	7	0	0	1	11	1	9	1	12	14	1	0	0	39
0.1115	1	1	0	1	11	2	0	1	12	15	1	0	12	1605
0.1115	4	1	0	1	11	2	0	1	12	15	1	0	28	5990
0.1115	1	0	0	2	11	1	10	1	12	11	1	0	28	1454
0.111562	1	0	0	2	11	1	11	1	12	12	1	0	28	1454
0.111562	7	0	0	1	11	1	11	1	12	12	1	0	0	39
0.111625	1	0	0	2	11	1	12	1	12	15	1	0	28	1454
0.111625	7	0	0	1	11	1	12	1	12	11	1	0	0	39
0.111687	1	0	0	2	11	1	13	1	12	14	1	0	28	1454
0.111687	7	0	0	1	11	1	13	1	12	15	1	0	0	39
0.11175	1	1	0	1	11	2	1	1	12	14	1	0	12	1605
0.11175	4	1	0	1	11	2	1	1	12	11	1	0	28	5990
0.11175	1	0	0	2	11	1	14	1	12	13	1	0	28	1454
0.11175	7	0	0	1	11	1	14	1	12	14	1	0	0	39
0.111812	1	0	0	2	11	1	15	1	12	11	1	0	28	1454
0.111875	1	0	0	2	11	2	0	1	12	12	1	0	28	1454
0.111875	7	0	0	1	11	2	0	1	12	12	1	0	0	39
0.111937	1	0	0	2	11	2	1	1	11	15	1	0	28	1332
0.111937	7	0	0	1	11	2	1	1	12	11	1	0	0	39
0.112	1	1	0	1	11	2	2	1	12	13	1	0	12	1605
0.112	4	1	0	1	11	2	2	1	12	14	1	0	28	5990
0.112	1	0	0	2	11	2	2	1	12	14	1	0	28	1454
0.112	4	0	0	2	11	2	2	1	12	11	1	0	0	39
0.112	7	0	0	1	11	2	2	1	12	15	1	0	0	39
0.112062	1	0	0	2	11	2	3	1	12	13	1	0	28	1454
0.112062	7	0	0	1	11	2	3	1	12	14	1	0	0	39
0.112125	1	0	0	2	11	2	4	1	12	10	1	0	28	1454
0.112125	7	0	0	1	11	2	4	1	12	13	1	0	0	39
0.112187	1	0	0	2	11	2	5	1	12	12	1	0	28	1454
0.112187	7	0	0	1	11	2	5	1	12	12	1	0	0	39
0.11225	1	1	0	1	11	2	3	1	11	12	1	0	12	1474
0.11225	4	1	0	1	11	2	3	1	12	13	1	0	28	5990
0.11225	1	0	0	2	11	2	6	1	12	15	1	0	28	1454
0.11225	4	0	0	2	11	2	6	1	12	12	1	0	0	39
0.11225	7	0	0	1	11	2	6	1	12	11	1	0	0	39
0.112312	1	0	0	2	11	2	7	1	12	14	1	0	28	1454
0.112312	7	0	0	1	11	2	7	1	12	15	1	0	6	155
0.112375	1	0	0	2	11	2	8	1	12	13	1	0	28	1454
0.112375	4	0	0	2	11	2	8	1	12	13	1	0	0	39
0.112375	7	0	0	1	11	2	8	1	12	14	1	0	0	39
0.112437	1	0	0	2	11	2	9	1	12	11	1	0	28	1454
0.112437	4	0	0	2	11	2	9	1	12	14	1	0	0	39
0.112437	7	0	0	1	11	2	9	1	12	13	1	0	0	39
0.1125	1	1	0	1	11	3	0	1	12	11	1	0	12	1605
0.1125	4	1	0	1	11	3	0	1	12	12	1	0	28	5990
0.1125	1	0	0	2	11	2	10	1	12	12	1	0	28	1454
0.1125	4	0	0	2	11	2	10	1	12	15	1	0	0	39
0.1125	7	0	0	1	11	2	10	1	12	12	1	0	0	39
0.112562	1	0	0	2	11	2	11	1	12	15	1	0	28	1454
0.112562	7	0	0	1	11	2	11	1	12	11	1	0	0	39
0.112625	1	0	0	2	11	2	12	1	12	14	1	0	28	1454
0.112687	1	0	0	2	11	2	13	1	12	13	1	0	28	1454
0.112687	7	0	0	1	11	2	13	1	12	14	1	0	0	39
0.11275	1	1	0	1	11	3	1	1	12	15	1	0	12	1605
0.11275	4	1	0	1	11	3	1	1	12	15	1	0	28	5990
0.11275	1	0	0	2	11	2	14	1	12	11	1	0	28	1454
0.11275	7	0	0	1	11	2	14	1	12	13	1	0	0	39
0.112812	1	0	0	2	11	2	15	1	12	12	1	0	28	1454
0.112812	7	0	0	1	11	2	15	1	12	12	1	0	0	39
0.112875	1	0	0	2	11	3	0	1	12	15	1	0	28	1454
0.112875	7	0	0	1	11	3	0	1	12	11	1	0	0	39
0.112937	1	0	0	2	11	3	1	1	12	14	1	0	28	1454
0.113	1	1	0	1	11	3	2	1	12	10	1	0	12	1605
0.113	4	1	0	1	11	3	2	1	12	11	1	0	28	5990
0.113	1	0	0	2	11	3	2	1	12	13	1	0	28	1454
0.113	7	0	0	1	11	3	2	1	12	14	1	0	0	39
0.113062	1	0	0	2	11	3	3	1	12	11	1	0	28	1454
0.113062	7	0	0	1	11	3	3	1	12	13	1	0	0	39
0.113125	1	0	0	2	11	3	4	1	12	12	1	0	28	1454
0.113125	7	0	0	1	11	3	4	1	12	12	1	0	0	39
0.113187	1	0	0	2	11	3	5	1	12	15	1	0	28	1454
0.113187	4	0	0	2	11	3	5	1	11	10	1	0	0	35
0.113187	7	0	0	1	11	3	5	1	12	11	1	0	0	39
0.11325	1	1	0	1	11	3	3	1	12	14	1	0	12	1605
0.11325	4	1	0	1	11	3	3	1	12	14	1	0	28	5990
0.11325	1	0	0	2	11	3	6	1	12	14	1	0	28	1454
0.11325	7	0	0	1	11	3	6	1	12	15	1	0	0	39
0.113312	1	0	0	2	11	3	7	1	12	13	1	0	28	1454
0.113312	7	0	0	1	11	3	7	1	12	14	1	0	0	39
0.113375	1	0	0	2	11	3	8	1	12	11	1	0	28	1454
0.113375	4	0	0	2	11	3	8	1	12	11	1	0	0	39
0.113375	7	0	0	1	11	3	8	1	12	13	1	0	0	39
0.113437	1	0	0	2	11	3	9	1	12	12	1	0	28	1454
0.113437	7	0	0	1	11	3	9	1	12	12	1	0	0	39
0.1135	1	1	0	1	11	4	0	1	12	13	1	0	12	1605
0.1135	4	1	0	1	11	4	0	1	12	13	1	0	28	5990
0.1135	1	0	0	2	11	3	10	1	12	15	1	0	28	1454
0.1135	7	0	0	1	11	3	10	1	12	11	1	0	0	39
0.113562	1	0	0	2	11	3	11	1	12	14	1	0	28	1454
0.113562	7	0	0	1	11	3	11	1	12	15	1	0	0	39
0.113625	1	0	0	2	11	3	12	1	12	13	1	0	28	1454
0.113625	4	0	0	2	11	3	12	1	12	13	1	0	0	39
0.113625	7	0	0	1	11	3	12	1	12	14	1	0	0	39
0.113687	1	0	0	2	11	3	13	1	12	11	1	0	28	1454
0.113687	7	0	0	1	11	3	13	1	12	13	1	0	0	39
0.11375	1	1	0	1	11	4	1	1	12	12	1	0	12	1605
0.11375	4	1	0	1	11	4	1	1	12	12	1	0	28	5990
0.11375	1	0	0	2	11	3	14	1	12	12	1	0	28	1454
0.11375	4	0	0	2	11	3	14	1	12	14	1	0	0	39
0.11375	7	0	0	1	11	3	14	1	12	12	1	0	0	39
0.113812	1	0	0	2	11	3	15	1	12	15	1	0	28	1454
0.113812	4	0	0	2	11	3	15	1	12	15	1	0	0	39
0.113812	7	0	0	1	11	3	15	1	12	11	1	0	0	39
0.113875	1	0	0	2	11	4	0	1	12	14	1	0	28	1454
0.113875	7	0	0	1	11	4	0	1	12	15	1	0	0	39
0.113937	1	0	0	2	11	4	1	1	12	13	1	0	28	1454
0.113937	7	0	0	1	11	4	1	1	12	14	1	0	0	39
0.114	1	1	0	1	11	4	2	1	12	15	1	0	12	1605
0.114	4	1	0	1	11	4	2	1	12	15	1	0	28	5990
0.114	1	0	0	2	11	4	2	1	12	11	1	0	28	1454
0.114	7	0	0	1	11	4	2	1	12	13	1	0	0	39
0.114062	1	0	0	2	11	4	3	1	12	12	1	0	28	1454
0.114062	7	0	0	1	11	4	3	1	12	12	1	0	0	39
0.114125	1	0	0	2	11	4	4	1	12	15	1	0	28	1454
0.114125	7	0	0	1	11	4	4	1	12	11	1	0	0	39
0.114187	1	0	0	2	11	4	5	1	12	14	1	0	28	1454
0.114187	7	0	0	1	11	4	5	1	12	15	1	0	0	39
0.11425	1	1	0	1	11	4	3	1	12	11	1	0	12	1605
0.11425	4	1	0	1	11	4	3	1	12	11	1	0	28	5990
0.11425	1	0	0	2	11	4	6	1	12	13	1	0	28	1454
0.11425	7	0	0	1	11	4	6	1	12	14	1	0	0	39
0.114312	1	0	0	2	11	4	7	1	12	11	1	0	28	1454
0.114312	7	0	0	1	11	4	7	1	12	13	1	0	0	39
0.114375	1	0	0	2	11	4	8	1	12	12	1	0	28	1454
0.114375	7	0	0	1	11	4	8	1	12	12	1	0	0	39
0.114437	1	0	0	2	11	4	9	1	12	15	1	0	28	1454
0.114437	7	0	0	1	11	4	9	1	12	11	1	0	0	39
0.1145	1	1	0	1	11	5	0	1	12	14	1	0	12	1605
0.1145	4	1	0	1	11	5	0	1	12	14	1	0	28	5990
0.1145	1	0	0	2	11	4	10	1	12	14	1	0	28	1454
0.1145	4	0	0	2	11	4	10	1	12	12	1	0	0	39
0.1145	7	0	0	1	11	4	10	1	12	15	1	0	0	39
0.114562	1	0	0	2	11	4	11	1	12	13	1	0	28	1454
0.114562	7	0	0	1	11	4	11	1	12	14	1	0	0	39
0.114625	1	0	0	2	11	4	12	1	12	11	1	0	28	1454
0.114625	4	0	0	2	11	4	12	1	12	11	1	0	0	39
0.114625	7	0	0	1	11	4	12	1	12	13	1	0	0	39
0.114687	1	0	0	2	11	4	13	1	12	12	1	0	28	1454
0.114687	7	0	0	1	11	4	13	1	12	12	1	0	0	39
0.11475	1	1	0	1	11	5	1	1	12	13	1	0	12	1605
0.11475	4	1	0	1	11	5	1	1	12	13	1	0	28	5990
0.11475	1	0	0	2	11	4	14	1	12	15	1	0	28	1454
0.11475	7	0	0	1	11	4	14	1	12	11	1	0	0	39
0.114812	1	0	0	2	11	4	15	1	12	14	1	0	28	1454
0.114812	7	0	0	1	11	4	15	1	12	15	1	0	0	39
0.114875	1	0	0	2	11	5	0	1	12	13	1	0	28	1454
0.114875	4	0	0	2	11	5	0	1	12	13	1	0	0	39
0.114875	7	0	0	1	11	5	0	1	12	14	1	0	0	39
0.114937	1	0	0	2	11	5	1	1	12	11	1	0	28	1454
0.114937	7	0	0	1	11	5	1	1	12	13	1	0	0	39
0.115	1	1	0	1	11	5	2	1	12	12	1	0	12	1605
0.115	4	1	0	1	11	5	2	1	12	12	1	0	28	5990
0.115	1	0	0	2	11	5	2	1	12	12	1	0	28	1454
0.115	4	0	0	2	11	5	2	1	11	14	1	0	0	35
0.115	7	0	0	1	11	5	2	1	12	12	1	0	0	39
0.115062	1	0	0	2	11	5	3	1	12	15	1	0	28	1454
0.115062	4	0	0	2	11	5	3	1	12	15	1	0	0	39
0.115062	7	0	0	1	11	5	3	1	12	11	1	0	0	39
0.115125	1	0	0	2	11	5	4	1	12	14	1	0	28	1454
0.115125	7	0	0	1	11	5	4	1	12	15	1	0	0	39
0.115187	1	0	0	2	11	5	5	1	12	13	1	0	28	1454
0.115187	7	0	0	1	11	5	5	1	11	14	1	0	0	35
0.11525	1	1	0	1	11	5	3	1	11	15	1	0	12	1474
0.11525	4	1	0	1	11	5	3	1	12	15	1	0	28	5990
0.11525	1	0	0	2	11	5	6	1	12	11	1	0	28	1454
0.11525	7	0	0	1	11	5	6	1	12	13	1	0	0	39
0.115312	1	0	0	2	11	5	7	1	12	12	1	0	28	1454
0.115312	7	0	0	1	11	5	7	1	12	12	1	0	0	39
0.115375	1	0	0	2	11	5	8	1	12	15	1	0	28	1454
0.115375	7	0	0	1	11	5	8	1	12	10	1	0	0	39
0.115437	1	0	0	2	11	5	9	1	12	14	1	0	28	1454
0.115437	7	0	0	1	11	5	9	1	12	15	1	0	0	39
0.1155	1	1	0	1	11	6	0	1	12	11	1	0	12	1605
0.1155	4	1	0	1	11	6	0	1	12	11	1	0	28	5990
0.1155	1	0	0	2	11	5	10	1	12	13	1	0	28	1454
0.1155	7	0	0	1	11	5	10	1	12	14	1	0	0	39
0.115562	1	0	0	2	11	5	11	1	12	11	1	0	28	1454
0.115562	7	0	0	1	11	5	11	1	12	13	1	0	0	39
0.115625	1	0	0	2	11	5	12	1	12	12	1	0	28	1454
0.115625	7	0	0	1	11	5	12	1	12	12	1	0	0	39
0.115687	1	0	0	2	11	5	13	1	12	15	1	0	28	1454
0.115687	7	0	0	1	11	5	13	1	12	11	1	0	0	39
0.11575	1	1	0	1	11	6	1	1	12	14	1	0	12	1605
0.11575	4	1	0	1	11	6	1	1	12	14	1	0	28	5990
0.11575	1	0	0	2	11	5	14	1	12	14	1	0	28	1454
0.11575	4	0	0	2	11	5	14	1	12	12	1	0	0	39
0.11575	7	0	0	1	11	5	14	1	12	15	1	0	0	39
0.115812	1	0	0	2	11	5	15	1	11	13	1	0	28	1332
0.115812	7	0	0	1	11	5	15	1	12	14	1	0	0	39
0.115875	1	0	0	2	11	6	0	1	12	11	1	0	28	1454
0.115875	4	0	0	2	11	6	0	1	12	11	1	0	0	39
0.115875	7	0	0	1	11	6	0	1	12	13	1	0	0	39
0.115937	1	0	0	2	11	6	1	1	12	12	1	0	28	1454
0.115937	7	0	0	1	11	6	1	1	12	12	1	0	0	39
0.116	1	1	0	1	11	6	2	1	12	13	1	0	12	1605
0.116	4	1	0	1	11	6	2	1	12	13	1	0	28	5990
0.116	1	0	0	2	11	6	2	1	12	15	1	0	28	1454
0.116	7	0	0	1	11	6	2	1	12	11	1	0	0	39
0.116062	1	0	0	2	11	6	3	1	12	14	1	0	28	1454
0.116062	7	0	0	1	11	6	3	1	12	15	1	0	0	39
0.116125	1	0	0	2	11	6	4	1	12	13	1	0	28	1454
0.116125	4	0	0	2	11	6	4	1	12	13	1	0	0	39
0.116125	7	0	0	1	11	6	4	1	12	14	1	0	0	39
0.116187	1	0	0	2	11	6	5	1	12	11	1	0	28	1454
0.116187	7	0	0	1	11	6	5	1	12	13	1	0	6	155
0.11625	1	1	0	1	11	6	3	1	12	12	1	0	12	1605
0.11625	4	1	0	1	11	6	3	1	12	12	1	0	28	5990
0.11625	1	0	0	2	11	6	6	1	12	12	1	0	28	1454
0.11625	4	0	0	2	11	6	6	1	12	14	1	0	0	39
0.11625	7	0	0	1	11	6	6	1	12	12	1	0	0	39
0.116312	1	0	0	2	11	6	7	1	12	15	1	0	28	1454
0.116312	4	0	0	2	11	6	7	1	12	15	1	0	0	39
0.116312	7	0	0	1	11	6	7	1	12	11	1	0	0	39
0.116375	1	0	0	2	11	6	8	1	12	14	1	0	28	1454
0.116375	7	0	0	1	11	6	8	1	12	15	1	0	0	39
0.116437	1	0	0	2	11	6	9	1	12	13	1	0	28	1454
0.116437	7	0	0	1	11	6	9	1	12	14	1	0	0	39
0.1165	1	1	0	1	11	7	0	1	12	15	1	0	12	1605
0.1165	4	1	0	1	11	7	0	1	12	15	1	0	28	5990
0.1165	1	0	0	2	11	6	10	1	12	11	1	0	28	1454
0.116562	1	0	0	2	11	6	11	1	12	12	1	0	28	1454
0.116562	7	0	0	1	11	6	11	1	12	12	1	0	0	39
0.116625	1	0	0	2	11	6	12	1	12	15	1	0	28	1454
0.116625	7	0	0	1	11	6	12	1	12	11	1	0	0	39
0.116687	1	0	0	2	11	6	13	1	12	14	1	0	28	1454
0.116687	7	0	0	1	11	6	13	1	12	15	1	0	0	39
0.11675	1	1	0	1	11	7	1	1	12	11	1	0	12	1605
0.11675	4	1	0	1	11	7	1	1	12	11	1	0	28	5990
0.11675	1	0	0	2	11	6	14	1	12	13	1	0	28	1454
0.11675	7	0	0	1	11	6	14	1	12	14	1	0	0	39
0.116812	1	0	0	2	11	6	15	1	12	11	1	0	28	1454
0.116875	1	0	0	2	11	7	0	1	12	12	1	0	28	1454
0.116875	7	0	0	1	11	7	0	1	12	12	1	0	0	39
0.116937	1	0	0	2	11	7	1	1	11	15	1	0	28	1332
0.116937	7	0	0	1	11	7	1	1	12	11	1	0	0	39
0.117	1	1	0	1	11	7	2	1	12	14	1	0	12	1605
0.117	4	1	0	1	11	7	2	1	12	14	1	0	28	5990
0.117	1	0	0	2	11	7	2	1	12	14	1	0	28	1454
0.117	4	0	0	2	11	7	2	1	12	12	1	0	0	39
0.117	7	0	0	1	11	7	2	1	12	15	1	0	0	39
0.117062	1	0	0	2	11	7	3	1	12	13	1	0	28	1454
0.117062	7	0	0	1	11	7	3	1	12	14	1	0	0	39
0.117125	1	0	0	2	11	7	4	1	12	10	1	0	28	1454
0.117125	4	0	0	2	11	7	4	1	12	11	1	0	0	39
0.117125	7	0	0	1	11	7	4	1	12	13	1	0	0	39
0.117188	1	0	0	2	11	7	5	1	12	12	1	0	28	1454
0.117188	7	0	0	1	11	7	5	1	12	12	1	0	0	39
0.11725	1	1	0	1	11	7	3	1	12	13	1	0	12	1605
0.11725	4	1	0	1	11	7	3	1	12	13	1	0	28	5990
0.11725	1	0	0	2	11	7	6	1	12	15	1	0	28	1454
0.11725	4	0	0	2	11	7	6	1	12	15	1	0	0	39
0.11725	7	0	0	1	11	7	6	1	12	11	1	0	0	39
0.117313	1	0	0	2	11	7	7	1	12	14	1	0	28	1454
0.117313	7	0	0	1	11	7	7	1	12	15	1	0	6	155
0.117375	1	0	0	2	11	7	8	1	12	13	1	0	28	1454
0.117375	4	0	0	2	11	7	8	1	12	13	1	0	0	39
0.117375	7	0	0	1	11	7	8	1	12	14	1	0	0	39
0.117438	1	0	0	2	11	7	9	1	12	11	1	0	28	1454
0.117438	7	0	0	1	11	7	9	1	12	13	1	0	0	39
0.1175	1	1	0	1	11	8	0	1	12	12	1	0	12	1605
0.1175	4	1	0	1	11	8	0	1	12	12	1	0	28	5990
0.1175	1	0	0	2	11	7	10	1	12	12	1	0	28	1454
0.1175	4	0	0	2	11	7	10	1	12	14	1	0	0	39
0.1175	7	0	0	1	11	7	10	1	12	12	1	0	0	39
0.117563	1	0	0	2	11	7	11	1	12	15	1	0	28	1454
0.117563	7	0	0	1	11	7	11	1	12	11	1	0	0	39
0.117625	1	0	0	2	11	7	12	1	12	14	1	0	28	1454
0.117688	1	0	0	2	11	7	13	1	12	13	1	0	28	1454
0.117688	7	0	0	1	11	7	13	1	12	14	1	0	0	39
0.11775	1	1	0	1	11	8	1	1	12	15	1	0	12	1605
0.11775	4	1	0	1	11	8	1	1	12	15	1	0	28	5990
0.11775	1	0	0	2	11	7	14	1	12	11	1	0	28	1454
0.11775	7	0	0	1	11	7	14	1	12	13	1	0	0	39
0.117813	1	0	0	2	11	7	15	1	12	12	1	0	28	1454
0.117813	7	0	0	1	11	7	15	1	12	12	1	0	0	39
0.117875	1	0	0	2	11	8	0	1	12	15	1	0	28	1454
0.117875	7	0	0	1	11	8	0	1	12	11	1	0	0	39
0.117938	1	0	0	2	11	8	1	1	12	14	1	0	28	1454
0.118	1	1	0	1	11	8	2	1	12	11	1	0	12	1605
0.118	4	1	0	1	11	8	2	1	12	11	1	0	28	5990
0.118	1	0	0	2	11	8	2	1	12	13	1	0	28	1454
0.118	7	0	0	1	11	8	2	1	12	14	1	0	0	39
0.118063	1	0	0	2	11	8	3	1	12	11	1	0	28	1454
0.118063	7	0	0	1	11	8	3	1	12	13	1	0	0	39
0.118125	1	0	0	2	11	8	4	1	12	12	1	0	28	1454
0.118125	7	0	0	1	11	8	4	1	12	12	1	0	0	39
0.118188	1	0	0	2	11	8	5	1	12	15	1	0	28	1454
0.118188	4	0	0	2	11	8	5	1	11	10	1	0	0	35
0.118188	7	0	0	1	11	8	5	1	12	11	1	0	0	39
0.11825	1	1	0	1	11	8	3	1	12	14	1	0	12	1605
0.11825	4	1	0	1	11	8	3	1	12	14	1	0	28	5990
0.11825	1	0	0	2	11	8	6	1	12	14	1	0	28	1454
0.11825	7	0	0	1	11	8	6	1	12	15	1	0	0	39
0.118313	1	0	0	2	11	8	7	1	12	13	1	0	28	1454
0.118313	7	0	0	1	11	8	7	1	12	14	1	0	0	39
0.118375	1	0	0	2	11	8	8	1	12	11	1	0	28	1454
0.118375	4	0	0	2	11	8	8	1	12	12	1	0	0	39
0.118375	7	0	0	1	11	8	8	1	12	13	1	0	0	39
0.118438	1	0	0	2	11	8	9	1	12	12	1	0	28	1454
0.118438	7	0	0	1	11	8	9	1	12	12	1	0	0	39
0.1185	1	1	0	1	11	9	0	1	12	13	1	0	12	1605
0.1185	4	1	0	1	11	9	0	1	12	13	1	0	28	5990
0.1185	1	0	0	2	11	8	10	1	12	15	1	0	28	1454
0.1185	7	0	0	1	11	8	10	1	12	11	1	0	0	39
0.118563	1	0	0	2	11	8	11	1	12	14	1	0	28	1454
0.118563	4	0	0	2	11	8	11	1	12	15	1	0	0	39
0.118563	7	0	0	1	11	8	11	1	12	15	1	0	0	39
0.118625	1	0	0	2	11	8	12	1	12	13	1	0	28	1454
0.118625	4	0	0	2	11	8	12	1	12	13	1	0	0	39
0.118625	7	0	0	1	11	8	12	1	12	14	1	0	0	39
0.118688	1	0	0	2	11	8	13	1	12	11	1	0	28	1454
0.118688	7	0	0	1	11	8	13	1	12	13	1	0	0	39
0.11875	1	1	0	1	11	9	1	1	12	12	1	0	12	1605
0.11875	4	1	0	1	11	9	1	1	12	12	1	0	28	5990
0.11875	1	0	0	2	11	8	14	1	12	12	1	0	28	1454
0.11875	4	0	0	2	11	8	14	1	12	14	1	0	0	39
0.11875	7	0	0	1	11	8	14	1	12	12	1	0	0	39
0.118813	1	0	0	2	11	8	15	1	12	15	1	0	28	1454
0.118813	7	0	0	1	11	8	15	1	12	11	1	0	0	39
0.118875	1	0	0	2	11	9	0	1	12	14	1	0	28	1454
0.118875	7	0	0	1	11	9	0	1	12	15	1	0	0	39
0.118938	1	0	0	2	11	9	1	1	12	13	1	0	28	1454
0.118938	7	0	0	1	11	9	1	1	12	14	1	0	0	39
0.119	1	1	0	1	11	9	2	1	12	15	1	0	12	1605
0.119	4	1	0	1	11	9	2	1	12	15	1	0	28	5990
0.119	1	0	0	2	11	9	2	1	12	11	1	0	28	1454
0.119	7	0	0	1	11	9	2	1	12	13	1	0	0	39
0.119063	1	0	0	2	11	9	3	1	12	12	1	0	28	1454
0.119063	7	0	0	1	11	9	3	1	12	12	1	0	0	39
0.119125	1	0	0	2	11	9	4	1	12	15	1	0	28	1454
0.119125	7	0	0	1	11	9	4	1	12	11	1	0	0	39
0.119188	1	0	0	2	11	9	5	1	12	14	1	0	28	1454
0.119188	7	0	0	1	11	9	5	1	12	15	1	0	0	39
