Time	CellId	RNTI	BWPId	SINR(dB)
0.118402	7	1	0	38.2114
0.118446	1	2	0	33.1112
0.118446	4	2	0	-19.4363
0.118446	7	1	0	-5.10577
0.118536	1	1	1	5.10933
0.118536	4	1	1	51.1718
0.118558	7	1	0	39.0347
0.118571	1	2	0	35.102
0.118576	7	1	0	35.6114
0.118621	4	2	0	32.0571
0.118683	4	2	0	33.6621
0.118696	1	2	0	35.102
0.118696	7	1	0	-5.11815
0.118746	4	2	0	32.4478
0.118759	1	2	0	61.0085
0.118786	1	1	1	5.10933
0.118786	4	1	1	51.1718
0.118808	4	2	0	10.9276
0.118808	7	1	0	-2.14227
0.118871	4	2	0	21.5261
0.118871	7	1	0	9.83385
0.118884	1	2	0	33.1112
0.118884	7	1	0	-5.10577
0.118933	4	2	0	33.2843
