Time(sec)	CellId	BwpId	IMSI	pathLoss(dB)
0.34725	4	1	5	-85.8889
0.34725	4	1	6	-83.4759
0.34725	1	0	3	-81.3827
0.34725	1	0	4	-86.0218
0.34725	4	0	5	-85.8271
0.34725	4	0	6	-83.4141
0.34725	7	0	8	-80.8887
0.347254	1	0	3	-81.3827
0.347254	1	0	4	-86.0218
0.347254	4	0	5	-85.8271
0.347254	4	0	6	-83.4141
0.347254	7	0	8	-80.8887
0.347268	1	1	3	-81.4445
0.347268	1	1	4	-86.0836
0.347268	4	1	5	-85.8889
0.347268	4	1	6	-83.4759
0.347313	7	0	8	-80.8887
0.347317	7	0	8	-80.8887
0.347375	1	0	3	-81.3827
0.347375	1	0	4	-86.0218
0.347375	4	0	5	-85.8271
0.347375	4	0	6	-83.4141
0.347375	7	0	8	-80.8887
0.347379	1	0	3	-81.3827
0.347379	1	0	4	-86.0218
0.347379	4	0	5	-85.8271
0.347379	4	0	6	-83.4141
0.347379	7	0	8	-80.8887
0.347438	1	0	3	-81.3827
0.347438	1	0	4	-86.0218
0.347438	4	0	5	-85.8271
0.347438	4	0	6	-83.4141
0.347438	7	0	8	-80.8887
0.347442	1	0	3	-81.3827
0.347442	1	0	4	-86.0218
0.347442	4	0	5	-85.8271
0.347442	4	0	6	-83.4141
0.347442	7	0	8	-80.8887
0.3475	1	1	3	-81.4445
0.3475	1	1	4	-86.0836
0.3475	4	1	5	-85.8889
0.3475	4	1	6	-83.4759
0.3475	4	0	5	-85.8271
0.3475	4	0	6	-83.4141
0.347504	4	0	5	-85.8271
0.347504	4	0	6	-83.4141
0.347518	1	1	3	-81.4445
0.347518	1	1	4	-86.0836
0.347518	4	1	5	-85.8889
0.347518	4	1	6	-83.4759
0.347562	1	0	3	-81.3827
0.347562	1	0	4	-86.0218
0.347562	4	0	5	-85.8271
0.347562	4	0	6	-83.4141
0.347562	7	0	8	-80.8887
0.347567	1	0	3	-81.3827
0.347567	1	0	4	-86.0218
0.347567	4	0	5	-85.8271
0.347567	4	0	6	-83.4141
0.347567	7	0	8	-80.8887
0.347625	4	0	5	-85.8271
0.347625	4	0	6	-83.4141
0.347629	4	0	5	-85.8271
0.347629	4	0	6	-83.4141
0.347687	1	0	3	-81.3827
0.347687	1	0	4	-86.0218
0.347687	4	0	5	-85.8271
0.347687	4	0	6	-83.4141
0.347687	7	0	8	-80.8887
0.347692	1	0	3	-81.3827
0.347692	1	0	4	-86.0218
0.347692	4	0	5	-85.8271
0.347692	4	0	6	-83.4141
0.347692	7	0	8	-80.8887
0.34775	1	1	3	-81.4445
0.34775	1	1	4	-86.0836
0.34775	4	1	5	-85.8889
0.34775	4	1	6	-83.4759
0.34775	1	0	3	-81.3827
0.34775	1	0	4	-86.0218
0.34775	4	0	5	-85.8271
0.34775	4	0	6	-83.4141
0.34775	7	0	8	-80.8887
0.347754	1	0	3	-81.3827
0.347754	1	0	4	-86.0218
0.347754	4	0	5	-85.8271
0.347754	4	0	6	-83.4141
0.347754	7	0	8	-80.8887
0.347768	1	1	3	-81.4445
0.347768	1	1	4	-86.0836
0.347768	4	1	5	-85.8889
0.347768	4	1	6	-83.4759
0.347813	4	0	5	-85.8271
0.347813	4	0	6	-83.4141
0.347817	4	0	5	-85.8271
0.347817	4	0	6	-83.4141
0.347875	1	0	3	-81.3827
0.347875	1	0	4	-86.0218
0.347875	4	0	5	-85.8271
0.347875	4	0	6	-83.4141
0.347875	7	0	8	-80.8887
0.347879	1	0	3	-81.3827
0.347879	1	0	4	-86.0218
0.347879	4	0	5	-85.8271
0.347879	4	0	6	-83.4141
0.347879	7	0	8	-80.8887
0.347938	1	0	3	-81.3827
0.347938	1	0	4	-86.0218
0.347938	4	0	5	-85.8271
0.347938	4	0	6	-83.4141
0.347938	7	0	8	-80.8887
0.347942	1	0	3	-81.3827
0.347942	1	0	4	-86.0218
0.347942	4	0	5	-85.8271
0.347942	4	0	6	-83.4141
0.347942	7	0	8	-80.8887
0.348	1	1	3	-81.4445
0.348	1	1	4	-86.0836
0.348	4	1	5	-85.8889
0.348	4	1	6	-83.4759
0.348	4	0	5	-85.8271
0.348	4	0	6	-83.4141
0.348	7	0	8	-80.8887
0.348004	4	0	5	-85.8271
0.348004	4	0	6	-83.4141
0.348004	7	0	8	-80.8887
0.348018	1	1	3	-81.4445
0.348018	1	1	4	-86.0836
0.348018	4	1	5	-85.8889
0.348018	4	1	6	-83.4759
0.348062	1	0	3	-81.3827
0.348062	1	0	4	-86.0218
0.348062	4	0	5	-85.8271
0.348062	4	0	6	-83.4141
0.348062	7	0	8	-80.8887
0.348067	1	0	3	-81.3827
0.348067	1	0	4	-86.0218
0.348067	4	0	5	-85.8271
0.348067	4	0	6	-83.4141
0.348067	7	0	8	-80.8887
0.348125	4	0	5	-85.8271
0.348125	4	0	6	-83.4141
0.348125	7	0	8	-80.8887
0.348129	4	0	5	-85.8271
0.348129	4	0	6	-83.4141
0.348129	7	0	8	-80.8887
0.348187	1	0	3	-81.3827
0.348187	1	0	4	-86.0218
0.348187	4	0	5	-85.8271
0.348187	4	0	6	-83.4141
0.348187	7	0	8	-80.8887
0.348192	1	0	3	-81.3827
0.348192	1	0	4	-86.0218
0.348192	4	0	5	-85.8271
0.348192	4	0	6	-83.4141
0.348192	7	0	8	-80.8887
0.34825	1	1	3	-81.4445
0.34825	1	1	4	-86.0836
0.34825	4	1	5	-85.8889
0.34825	4	1	6	-83.4759
0.34825	1	0	3	-81.3827
0.34825	1	0	4	-86.0218
0.34825	4	0	5	-85.8271
0.34825	4	0	6	-83.4141
0.34825	7	0	8	-80.8887
0.348254	1	0	3	-81.3827
0.348254	1	0	4	-86.0218
0.348254	4	0	5	-85.8271
0.348254	4	0	6	-83.4141
0.348254	7	0	8	-80.8887
0.348268	1	1	3	-81.4445
0.348268	1	1	4	-86.0836
0.348268	4	1	5	-85.8889
0.348268	4	1	6	-83.4759
0.348313	7	0	8	-80.8887
0.348317	7	0	8	-80.8887
0.348375	1	0	3	-81.3827
0.348375	1	0	4	-86.0218
0.348375	4	0	5	-85.8271
0.348375	4	0	6	-83.4141
0.348375	7	0	8	-80.8887
0.348379	1	0	3	-81.3827
0.348379	1	0	4	-86.0218
0.348379	4	0	5	-85.8271
0.348379	4	0	6	-83.4141
0.348379	7	0	8	-80.8887
0.348438	1	0	3	-81.3827
0.348438	1	0	4	-86.0218
0.348438	4	0	5	-85.8271
0.348438	4	0	6	-83.4141
0.348438	7	0	8	-80.8887
0.348442	1	0	3	-81.3827
0.348442	1	0	4	-86.0218
0.348442	4	0	5	-85.8271
0.348442	4	0	6	-83.4141
0.348442	7	0	8	-80.8887
0.3485	1	1	3	-81.4445
0.3485	1	1	4	-86.0836
0.3485	4	1	5	-85.8889
0.3485	4	1	6	-83.4759
0.348518	1	1	3	-81.4445
0.348518	1	1	4	-86.0836
0.348518	4	1	5	-85.8889
0.348518	4	1	6	-83.4759
0.348562	1	0	3	-81.3827
0.348562	1	0	4	-86.0218
0.348562	4	0	5	-85.8271
0.348562	4	0	6	-83.4141
0.348562	7	0	8	-80.8887
0.348567	1	0	3	-81.3827
0.348567	1	0	4	-86.0218
0.348567	4	0	5	-85.8271
0.348567	4	0	6	-83.4141
0.348567	7	0	8	-80.8887
0.348625	4	0	5	-85.8271
0.348625	4	0	6	-83.4141
0.348629	4	0	5	-85.8271
0.348629	4	0	6	-83.4141
0.348687	1	0	3	-81.3827
0.348687	1	0	4	-86.0218
0.348687	4	0	5	-85.8271
0.348687	4	0	6	-83.4141
0.348687	7	0	8	-80.8887
0.348692	1	0	3	-81.3827
0.348692	1	0	4	-86.0218
0.348692	4	0	5	-85.8271
0.348692	4	0	6	-83.4141
0.348692	7	0	8	-80.8887
0.34875	1	1	3	-81.4445
0.34875	1	1	4	-86.0836
0.34875	4	1	5	-85.8889
0.34875	4	1	6	-83.4759
0.34875	1	0	3	-81.3827
0.34875	1	0	4	-86.0218
0.34875	4	0	5	-85.8271
0.34875	4	0	6	-83.4141
0.34875	7	0	8	-80.8887
0.348754	1	0	3	-81.3827
0.348754	1	0	4	-86.0218
0.348754	4	0	5	-85.8271
0.348754	4	0	6	-83.4141
0.348754	7	0	8	-80.8887
0.348768	1	1	3	-81.4445
0.348768	1	1	4	-86.0836
0.348768	4	1	5	-85.8889
0.348768	4	1	6	-83.4759
0.348813	4	0	5	-85.8271
0.348813	4	0	6	-83.4141
0.348817	4	0	5	-85.8271
0.348817	4	0	6	-83.4141
0.348875	1	0	3	-81.3827
0.348875	1	0	4	-86.0218
0.348875	4	0	5	-85.8271
0.348875	4	0	6	-83.4141
0.348875	7	0	8	-80.8887
0.348879	1	0	3	-81.3827
0.348879	1	0	4	-86.0218
0.348879	4	0	5	-85.8271
0.348879	4	0	6	-83.4141
0.348879	7	0	8	-80.8887
0.348938	1	0	3	-81.3827
0.348938	1	0	4	-86.0218
0.348938	4	0	5	-85.8271
0.348938	4	0	6	-83.4141
0.348938	7	0	8	-80.8887
0.348942	1	0	3	-81.3827
0.348942	1	0	4	-86.0218
0.348942	4	0	5	-85.8271
0.348942	4	0	6	-83.4141
0.348942	7	0	8	-80.8887
0.349	1	1	3	-81.4445
0.349	1	1	4	-86.0836
0.349	4	1	5	-85.8889
0.349	4	1	6	-83.4759
0.349	4	0	5	-85.8271
0.349	4	0	6	-83.4141
0.349	7	0	8	-80.8887
0.349004	4	0	5	-85.8271
0.349004	4	0	6	-83.4141
0.349004	7	0	8	-80.8887
0.349018	1	1	3	-81.4445
0.349018	1	1	4	-86.0836
0.349018	4	1	5	-85.8889
0.349018	4	1	6	-83.4759
0.349062	1	0	3	-81.3827
0.349062	1	0	4	-86.0218
0.349062	4	0	5	-85.8271
0.349062	4	0	6	-83.4141
0.349062	7	0	8	-80.8887
0.349067	1	0	3	-81.3827
0.349067	1	0	4	-86.0218
0.349067	4	0	5	-85.8271
0.349067	4	0	6	-83.4141
0.349067	7	0	8	-80.8887
0.349125	4	0	5	-85.8271
0.349125	4	0	6	-83.4141
0.349125	7	0	8	-80.8887
0.349129	4	0	5	-85.8271
0.349129	4	0	6	-83.4141
0.349129	7	0	8	-80.8887
0.349187	1	0	3	-81.3827
0.349187	1	0	4	-86.0218
0.349187	4	0	5	-85.8271
0.349187	4	0	6	-83.4141
0.349187	7	0	8	-80.8887
0.349192	1	0	3	-81.3827
0.349192	1	0	4	-86.0218
0.349192	4	0	5	-85.8271
0.349192	4	0	6	-83.4141
0.349192	7	0	8	-80.8887
0.34925	1	1	3	-81.4445
0.34925	1	1	4	-86.0836
0.34925	4	1	5	-85.8889
0.34925	4	1	6	-83.4759
0.34925	1	0	3	-81.3827
0.34925	1	0	4	-86.0218
0.34925	4	0	5	-85.8271
0.34925	4	0	6	-83.4141
0.34925	7	0	8	-80.8887
0.349254	1	0	3	-81.3827
0.349254	1	0	4	-86.0218
0.349254	4	0	5	-85.8271
0.349254	4	0	6	-83.4141
0.349254	7	0	8	-80.8887
0.349268	1	1	3	-81.4445
0.349268	1	1	4	-86.0836
0.349268	4	1	5	-85.8889
0.349268	4	1	6	-83.4759
0.349313	7	0	8	-80.8887
0.349317	7	0	8	-80.8887
0.349375	1	0	3	-81.3827
0.349375	1	0	4	-86.0218
0.349375	4	0	5	-85.8271
0.349375	4	0	6	-83.4141
0.349375	7	0	8	-80.8887
0.349379	1	0	3	-81.3827
0.349379	1	0	4	-86.0218
0.349379	4	0	5	-85.8271
0.349379	4	0	6	-83.4141
0.349379	7	0	8	-80.8887
0.349438	1	0	3	-81.3827
0.349438	1	0	4	-86.0218
0.349438	4	0	5	-85.8271
0.349438	4	0	6	-83.4141
0.349438	7	0	8	-80.8887
0.349442	1	0	3	-81.3827
0.349442	1	0	4	-86.0218
0.349442	4	0	5	-85.8271
0.349442	4	0	6	-83.4141
0.349442	7	0	8	-80.8887
0.3495	1	1	3	-81.4445
0.3495	1	1	4	-86.0836
0.3495	4	1	5	-85.8889
0.3495	4	1	6	-83.4759
0.3495	4	0	5	-85.8271
0.3495	4	0	6	-83.4141
0.349504	4	0	5	-85.8271
0.349504	4	0	6	-83.4141
0.349518	1	1	3	-81.4445
0.349518	1	1	4	-86.0836
0.349518	4	1	5	-85.8889
0.349518	4	1	6	-83.4759
0.349562	1	0	3	-81.3827
0.349562	1	0	4	-86.0218
0.349562	4	0	5	-85.8271
0.349562	4	0	6	-83.4141
0.349562	7	0	8	-80.8887
0.349567	1	0	3	-81.3827
0.349567	1	0	4	-86.0218
0.349567	4	0	5	-85.8271
0.349567	4	0	6	-83.4141
0.349567	7	0	8	-80.8887
0.349625	4	0	5	-85.8271
0.349625	4	0	6	-83.4141
0.349629	4	0	5	-85.8271
0.349629	4	0	6	-83.4141
0.349687	1	0	3	-81.3827
0.349687	1	0	4	-86.0218
0.349687	4	0	5	-85.8271
0.349687	4	0	6	-83.4141
0.349687	7	0	8	-80.8887
0.349692	1	0	3	-81.3827
0.349692	1	0	4	-86.0218
0.349692	4	0	5	-85.8271
0.349692	4	0	6	-83.4141
0.349692	7	0	8	-80.8887
0.34975	1	1	3	-81.4445
0.34975	1	1	4	-86.0836
0.34975	4	1	5	-85.8889
0.34975	4	1	6	-83.4759
0.34975	1	0	3	-81.3827
0.34975	1	0	4	-86.0218
0.34975	4	0	5	-85.8271
0.34975	4	0	6	-83.4141
0.34975	7	0	8	-80.8887
0.349754	1	0	3	-81.3827
0.349754	1	0	4	-86.0218
0.349754	4	0	5	-85.8271
0.349754	4	0	6	-83.4141
0.349754	7	0	8	-80.8887
0.349768	1	1	3	-81.4445
0.349768	1	1	4	-86.0836
0.349768	4	1	5	-85.8889
0.349768	4	1	6	-83.4759
0.349813	4	0	5	-85.8271
0.349813	4	0	6	-83.4141
0.349817	4	0	5	-85.8271
0.349817	4	0	6	-83.4141
0.349875	1	0	3	-81.3827
0.349875	1	0	4	-86.0218
0.349875	4	0	5	-85.8271
0.349875	4	0	6	-83.4141
0.349875	7	0	8	-80.8887
0.349879	1	0	3	-81.3827
0.349879	1	0	4	-86.0218
0.349879	4	0	5	-85.8271
0.349879	4	0	6	-83.4141
0.349879	7	0	8	-80.8887
0.349938	1	0	3	-81.3827
0.349938	1	0	4	-86.0218
0.349938	4	0	5	-85.8271
0.349938	4	0	6	-83.4141
0.349938	7	0	8	-80.8887
0.349942	1	0	3	-81.3827
0.349942	1	0	4	-86.0218
0.349942	4	0	5	-85.8271
0.349942	4	0	6	-83.4141
0.349942	7	0	8	-80.8887
0.35	1	1	3	-81.4445
0.35	1	1	4	-86.0836
0.35	4	1	5	-85.8889
0.35	4	1	6	-83.4759
0.35	1	0	3	-81.3827
0.35	1	0	4	-86.0218
0.35	4	0	5	-85.8271
0.35	4	0	6	-83.4141
0.35	7	0	8	-80.8887
0.350004	4	0	5	-85.8271
0.350004	4	0	6	-83.4141
0.350004	7	0	8	-80.8887
0.350018	1	1	3	-81.4445
0.350018	1	1	4	-86.0836
0.350018	4	1	5	-85.8889
0.350018	4	1	6	-83.4759
0.350062	1	0	3	-81.3827
0.350062	1	0	4	-86.0218
0.350062	4	0	5	-85.8271
0.350062	4	0	6	-83.4141
0.350062	7	0	8	-80.8887
0.350067	1	0	3	-81.3827
0.350067	1	0	4	-86.0218
0.350067	4	0	5	-85.8271
0.350067	4	0	6	-83.4141
0.350067	7	0	8	-80.8887
0.350125	7	0	8	-80.8887
0.350129	7	0	8	-80.8887
0.350187	1	0	3	-81.3827
0.350187	1	0	4	-86.0218
0.350187	4	0	5	-85.8271
0.350187	4	0	6	-83.4141
0.350187	7	0	8	-80.8887
0.350192	1	0	3	-81.3827
0.350192	1	0	4	-86.0218
0.350192	4	0	5	-85.8271
0.350192	4	0	6	-83.4141
0.350192	7	0	8	-80.8887
0.35025	1	1	3	-81.4445
0.35025	1	1	4	-86.0836
0.35025	4	1	5	-85.8889
0.35025	4	1	6	-83.4759
0.35025	1	0	3	-81.3827
0.35025	1	0	4	-86.0218
0.35025	4	0	5	-85.8271
0.35025	4	0	6	-83.4141
0.35025	7	0	8	-80.8887
0.350254	1	0	3	-81.3827
0.350254	1	0	4	-86.0218
0.350254	4	0	5	-85.8271
0.350254	4	0	6	-83.4141
0.350254	7	0	8	-80.8887
0.350268	1	1	3	-81.4445
0.350268	1	1	4	-86.0836
0.350268	4	1	5	-85.8889
0.350268	4	1	6	-83.4759
0.350313	4	0	5	-85.8271
0.350313	4	0	6	-83.4141
0.350313	7	0	8	-80.8887
0.350317	4	0	5	-85.8271
0.350317	4	0	6	-83.4141
0.350317	7	0	8	-80.8887
0.350375	1	0	3	-81.3827
0.350375	1	0	4	-86.0218
0.350375	4	0	5	-85.8271
0.350375	4	0	6	-83.4141
0.350375	7	0	8	-80.8887
0.350379	1	0	3	-81.3827
0.350379	1	0	4	-86.0218
0.350379	4	0	5	-85.8271
0.350379	4	0	6	-83.4141
0.350379	7	0	8	-80.8887
0.350438	1	0	3	-81.3827
0.350438	1	0	4	-86.0218
0.350438	4	0	5	-85.8271
0.350438	4	0	6	-83.4141
